Transaction_id,Transaction_date,Transaction_time,Transaction_qty,Store_id,Store_location,Product_id,Unit_price,Product_category,Product_name,Product_detail,Total Sales (Revenue),Year,Month Number,Month Name,Day of Week
1450,03-01-2023,15:13:46,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,1,Jan,Tuesday
1451,03-01-2023,15:15:01,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,2023,1,Jan,Tuesday
1452,03-01-2023,15:15:39,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,1,Jan,Tuesday
1453,03-01-2023,15:15:48,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023,1,Jan,Tuesday
1454,03-01-2023,15:17:03,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,1,Jan,Tuesday
1455,03-01-2023,15:17:03,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023,1,Jan,Tuesday
1456,03-01-2023,15:18:13,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,2023,1,Jan,Tuesday
1457,03-01-2023,15:19:17,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,2023,1,Jan,Tuesday
1458,03-01-2023,15:19:17,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,1,Jan,Tuesday
1459,03-01-2023,15:19:59,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,1,Jan,Tuesday
1460,03-01-2023,15:23:04,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,2023,1,Jan,Tuesday
1461,03-01-2023,15:24:23,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023,1,Jan,Tuesday
1462,03-01-2023,15:24:48,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023,1,Jan,Tuesday
1463,03-01-2023,15:26:58,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,2023,1,Jan,Tuesday
1464,03-01-2023,15:27:29,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,1,Jan,Tuesday
1465,03-01-2023,15:28:42,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023,1,Jan,Tuesday
1466,03-01-2023,15:29:25,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,2023,1,Jan,Tuesday
1467,03-01-2023,15:30:42,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,1,Jan,Tuesday
1468,03-01-2023,15:32:00,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,1,Jan,Tuesday
1469,03-01-2023,15:32:00,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,1,Jan,Tuesday
1470,03-01-2023,15:33:20,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,1,Jan,Tuesday
1471,03-01-2023,15:33:20,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,1,Jan,Tuesday
1472,03-01-2023,15:33:20,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023,1,Jan,Tuesday
1473,03-01-2023,15:33:40,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,1,Jan,Tuesday
1474,03-01-2023,15:35:23,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,1,Jan,Tuesday
1475,03-01-2023,15:35:49,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,1,Jan,Tuesday
1476,03-01-2023,15:36:04,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,2023,1,Jan,Tuesday
1477,03-01-2023,15:36:32,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023,1,Jan,Tuesday
1478,03-01-2023,15:37:29,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023,1,Jan,Tuesday
1479,03-01-2023,15:37:29,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,1,Jan,Tuesday
1480,03-01-2023,15:39:00,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2023,1,Jan,Tuesday
1481,03-01-2023,15:41:00,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,1,Jan,Tuesday
1482,03-01-2023,15:43:32,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,1,Jan,Tuesday
1483,03-01-2023,15:43:40,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,2023,1,Jan,Tuesday
1484,03-01-2023,15:45:20,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,1,Jan,Tuesday
1485,03-01-2023,15:45:57,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,2023,1,Jan,Tuesday
1486,03-01-2023,15:46:51,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,2023,1,Jan,Tuesday
1487,03-01-2023,15:46:51,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3,2023,1,Jan,Tuesday
1488,03-01-2023,15:47:58,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,2023,1,Jan,Tuesday
1489,03-01-2023,15:47:58,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,1,Jan,Tuesday
1490,03-01-2023,15:48:24,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,2023,1,Jan,Tuesday
1491,03-01-2023,15:48:25,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,1,Jan,Tuesday
1492,03-01-2023,15:48:46,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,2023,1,Jan,Tuesday
1493,03-01-2023,15:49:11,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,1,Jan,Tuesday
1494,03-01-2023,15:51:55,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023,1,Jan,Tuesday
1495,03-01-2023,15:52:01,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,2023,1,Jan,Tuesday
1496,03-01-2023,15:53:19,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023,1,Jan,Tuesday
1497,03-01-2023,15:55:15,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023,1,Jan,Tuesday
1498,03-01-2023,15:55:31,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,2023,1,Jan,Tuesday
1499,03-01-2023,15:55:36,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,1,Jan,Tuesday
1500,03-01-2023,15:55:59,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,1,Jan,Tuesday
1501,03-01-2023,15:57:20,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,2023,1,Jan,Tuesday
1502,03-01-2023,15:58:24,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,2023,1,Jan,Tuesday
1503,03-01-2023,15:58:31,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,1,Jan,Tuesday
1504,03-01-2023,16:00:06,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,2023,1,Jan,Tuesday
1505,03-01-2023,16:00:44,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,2023,1,Jan,Tuesday
1506,03-01-2023,16:03:08,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023,1,Jan,Tuesday
1507,03-01-2023,16:04:22,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,2023,1,Jan,Tuesday
1508,03-01-2023,16:07:48,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,1,Jan,Tuesday
1509,03-01-2023,16:08:18,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,2023,1,Jan,Tuesday
1510,03-01-2023,16:13:17,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,2023,1,Jan,Tuesday
1511,03-01-2023,16:13:17,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,1,Jan,Tuesday
1512,03-01-2023,16:14:44,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,2023,1,Jan,Tuesday
1513,03-01-2023,16:15:10,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,1,Jan,Tuesday
1514,03-01-2023,16:16:00,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023,1,Jan,Tuesday
1515,03-01-2023,16:16:00,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,1,Jan,Tuesday
1516,03-01-2023,16:16:52,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,2023,1,Jan,Tuesday
1517,03-01-2023,16:21:27,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023,1,Jan,Tuesday
1518,03-01-2023,16:22:03,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3,2023,1,Jan,Tuesday
1519,03-01-2023,16:22:58,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,1,Jan,Tuesday
1520,03-01-2023,16:23:10,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023,1,Jan,Tuesday
1521,03-01-2023,16:23:10,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,2023,1,Jan,Tuesday
1522,03-01-2023,16:23:27,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,1,Jan,Tuesday
1523,03-01-2023,16:24:45,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,2023,1,Jan,Tuesday
1524,03-01-2023,16:24:45,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2023,1,Jan,Tuesday
1525,03-01-2023,16:25:31,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,2023,1,Jan,Tuesday
1526,03-01-2023,16:25:47,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,6,2023,1,Jan,Tuesday
1527,03-01-2023,16:29:14,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,1,Jan,Tuesday
1528,03-01-2023,16:29:19,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,2023,1,Jan,Tuesday
1529,03-01-2023,16:29:19,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023,1,Jan,Tuesday
1530,03-01-2023,16:29:24,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,1,Jan,Tuesday
1531,03-01-2023,16:29:35,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2023,1,Jan,Tuesday
1532,03-01-2023,16:30:03,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,1,Jan,Tuesday
1533,03-01-2023,16:31:06,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,2023,1,Jan,Tuesday
1534,03-01-2023,16:31:06,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,1,Jan,Tuesday
1535,03-01-2023,16:31:41,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,1,Jan,Tuesday
1536,03-01-2023,16:32:29,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,2023,1,Jan,Tuesday
1537,03-01-2023,16:33:26,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,2023,1,Jan,Tuesday
1538,03-01-2023,16:34:56,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,1,Jan,Tuesday
1539,03-01-2023,16:34:56,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2023,1,Jan,Tuesday
1540,03-01-2023,16:35:23,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,2023,1,Jan,Tuesday
1541,03-01-2023,16:35:23,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,1,Jan,Tuesday
1542,03-01-2023,16:37:31,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2023,1,Jan,Tuesday
1543,03-01-2023,16:37:59,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,2023,1,Jan,Tuesday
1544,03-01-2023,16:37:59,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023,1,Jan,Tuesday
1545,03-01-2023,16:39:44,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,2023,1,Jan,Tuesday
1546,03-01-2023,16:40:42,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,2023,1,Jan,Tuesday
1547,03-01-2023,16:41:45,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023,1,Jan,Tuesday
1548,03-01-2023,16:42:17,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,1,Jan,Tuesday
1549,03-01-2023,16:43:22,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,1,Jan,Tuesday
1550,03-01-2023,16:43:36,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2023,1,Jan,Tuesday
1551,03-01-2023,16:43:58,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023,1,Jan,Tuesday
1552,03-01-2023,16:43:58,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,1,Jan,Tuesday
1553,03-01-2023,16:48:31,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023,1,Jan,Tuesday
1554,03-01-2023,16:49:49,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,2023,1,Jan,Tuesday
1555,03-01-2023,16:50:27,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,1,Jan,Tuesday
1556,03-01-2023,16:50:47,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,2023,1,Jan,Tuesday
1557,03-01-2023,16:50:47,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,2023,1,Jan,Tuesday
1558,03-01-2023,16:51:10,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,2023,1,Jan,Tuesday
1559,03-01-2023,16:51:51,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,1,Jan,Tuesday
1560,03-01-2023,16:54:02,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,2023,1,Jan,Tuesday
1561,03-01-2023,16:54:58,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,2023,1,Jan,Tuesday
1562,03-01-2023,16:55:17,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,1,Jan,Tuesday
1563,03-01-2023,16:58:19,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023,1,Jan,Tuesday
1564,03-01-2023,16:59:26,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023,1,Jan,Tuesday
1565,03-01-2023,17:00:58,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023,1,Jan,Tuesday
1566,03-01-2023,17:00:58,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,1,Jan,Tuesday
1567,03-01-2023,17:03:52,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,1,Jan,Tuesday
1568,03-01-2023,17:04:17,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,1,Jan,Tuesday
1569,03-01-2023,17:04:37,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,1,Jan,Tuesday
1570,03-01-2023,17:04:43,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,1,Jan,Tuesday
1571,03-01-2023,17:04:43,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023,1,Jan,Tuesday
1572,03-01-2023,17:06:06,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023,1,Jan,Tuesday
1573,03-01-2023,17:06:38,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023,1,Jan,Tuesday
1574,03-01-2023,17:06:42,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,1,Jan,Tuesday
1575,03-01-2023,17:08:41,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023,1,Jan,Tuesday
1576,03-01-2023,17:09:42,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,1,Jan,Tuesday
1577,03-01-2023,17:10:42,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023,1,Jan,Tuesday
1578,03-01-2023,17:13:41,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,2023,1,Jan,Tuesday
1579,03-01-2023,17:15:25,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023,1,Jan,Tuesday
1580,03-01-2023,17:15:31,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,2023,1,Jan,Tuesday
1581,03-01-2023,17:18:26,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,1,Jan,Tuesday
1582,03-01-2023,17:18:26,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2023,1,Jan,Tuesday
1583,03-01-2023,17:19:24,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023,1,Jan,Tuesday
1584,03-01-2023,17:21:34,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,2023,1,Jan,Tuesday
1585,03-01-2023,17:22:39,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2023,1,Jan,Tuesday
1586,03-01-2023,17:23:03,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,2023,1,Jan,Tuesday
1587,03-01-2023,17:24:14,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,2023,1,Jan,Tuesday
1588,03-01-2023,17:25:29,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,1,Jan,Tuesday
1589,03-01-2023,17:25:30,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2023,1,Jan,Tuesday
1590,03-01-2023,17:26:45,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,2023,1,Jan,Tuesday
1591,03-01-2023,17:26:45,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,2023,1,Jan,Tuesday
1592,03-01-2023,17:27:11,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023,1,Jan,Tuesday
1593,03-01-2023,17:27:22,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,1,Jan,Tuesday
1594,03-01-2023,17:27:24,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,2023,1,Jan,Tuesday
1595,03-01-2023,17:27:24,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,1,Jan,Tuesday
1596,03-01-2023,17:28:50,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,1,Jan,Tuesday
1597,03-01-2023,17:30:08,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,1,Jan,Tuesday
1598,03-01-2023,17:32:11,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,1,Jan,Tuesday
1599,03-01-2023,17:35:29,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,1,Jan,Tuesday
1600,03-01-2023,17:35:46,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,1,Jan,Tuesday
1601,03-01-2023,17:35:46,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,1,Jan,Tuesday
1602,03-01-2023,17:38:55,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,1,Jan,Tuesday
1603,03-01-2023,17:39:49,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023,1,Jan,Tuesday
1604,03-01-2023,17:40:08,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,2023,1,Jan,Tuesday
1605,03-01-2023,17:40:15,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,1,Jan,Tuesday
1606,03-01-2023,17:41:27,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,1,Jan,Tuesday
1607,03-01-2023,17:42:13,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023,1,Jan,Tuesday
1608,03-01-2023,17:42:34,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,2023,1,Jan,Tuesday
1609,03-01-2023,17:44:32,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,1,Jan,Tuesday
1610,03-01-2023,17:53:41,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,1,Jan,Tuesday
1611,03-01-2023,17:55:24,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,1,Jan,Tuesday
1612,03-01-2023,17:55:59,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,1,Jan,Tuesday
1613,03-01-2023,17:56:21,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,1,Jan,Tuesday
1614,03-01-2023,17:57:08,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,2023,1,Jan,Tuesday
1615,03-01-2023,17:58:41,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,2023,1,Jan,Tuesday
1616,03-01-2023,17:59:02,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,1,Jan,Tuesday
1617,03-01-2023,17:59:02,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023,1,Jan,Tuesday
1618,03-01-2023,18:00:57,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023,1,Jan,Tuesday
1619,03-01-2023,18:01:19,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,1,Jan,Tuesday
1620,03-01-2023,18:01:37,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,2023,1,Jan,Tuesday
1621,03-01-2023,18:01:58,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023,1,Jan,Tuesday
1622,03-01-2023,18:02:52,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,2023,1,Jan,Tuesday
1623,03-01-2023,18:03:28,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,1,Jan,Tuesday
1624,03-01-2023,18:07:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,1,Jan,Tuesday
1625,03-01-2023,18:07:48,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,2023,1,Jan,Tuesday
1626,03-01-2023,18:12:02,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023,1,Jan,Tuesday
1627,03-01-2023,18:14:14,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,1,Jan,Tuesday
1628,03-01-2023,18:16:50,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,2023,1,Jan,Tuesday
1629,03-01-2023,18:17:17,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,2023,1,Jan,Tuesday
